id,episode_id,aired
2229,5690,2009-05-08
2230,5691,2009-05-11
2231,5692,2009-05-12
2232,5693,2009-05-13
2233,5694,2009-05-14
2234,5695,2009-05-15
2235,2807,1996-11-12
2236,4768,2005-05-04
2237,2808,1996-11-13
2238,2809,1996-11-14
2239,5696,2009-05-18
2240,2810,1996-11-15
2241,5697,2009-05-19
2242,4393,2003-10-15
2243,5698,2009-05-20
2244,5700,2009-05-22
2245,5699,2009-05-21
2246,5701,2009-05-25
2247,2349,1994-11-17
2248,2926,1997-04-28
2249,5702,2009-05-26
2250,2927,1997-04-29
2251,2928,1997-04-30
2252,5703,2009-05-27
2253,2929,1997-05-01
2254,2930,1997-05-02
2255,5705,2009-05-29
2256,5704,2009-05-28
2257,3396,1999-05-17
2258,2350,1994-11-18
2259,5706,2009-06-01
2260,3397,1999-05-18
2261,3398,1999-05-19
2262,5707,2009-06-02
2263,3399,1999-05-20
2264,3400,1999-05-21
2265,5708,2009-06-03
2266,3371,1999-04-12
2267,5710,2009-06-05
2268,5709,2009-06-04
2269,4769,2005-05-05
2270,5711,2009-06-08
2271,3366,1999-04-05
2272,3361,1999-03-29
2273,5712,2009-06-09
2274,5713,2009-06-10
2275,3356,1999-03-22
2276,5714,2009-06-11
2277,838,1988-04-06
2278,5715,2009-06-12
2279,3786,2001-02-05
2280,4770,2005-05-06
2281,2251,1994-05-23
2282,306,1985-11-11
2283,3787,2001-02-06
2284,307,1985-11-12
2285,5716,2009-06-15
2286,662,1987-06-23
2287,3788,2001-02-07
2288,5717,2009-06-16
2289,3789,2001-02-08
2290,5718,2009-06-17
2291,1886,1992-11-16
2292,308,1985-11-13
2293,309,1985-11-14
2294,310,1985-11-15
2295,5720,2009-06-19
2296,4226,2003-01-06
2297,311,1985-11-18
2298,4229,2003-01-09
2299,312,1985-11-19
2300,5721,2009-06-22
2301,313,1985-11-20
2302,2571,1995-11-06
2303,5719,2009-06-18
2304,5722,2009-06-23
2305,5723,2009-06-24
2306,4146,2002-09-16
2307,4147,2002-09-17
2308,4149,2002-09-19
2309,5725,2009-06-26
2310,5724,2009-06-25
2311,5726,2009-06-29
2312,5727,2009-06-30
2313,2353,1994-11-23
2314,5728,2009-07-01
2315,4150,2002-09-20
2316,5729,2009-07-02
2317,5730,2009-07-03
2318,4457,2004-01-13
2319,5731,2009-07-06
2320,5732,2009-07-07
2321,5733,2009-07-08
2322,4306,2003-04-28
2323,4307,2003-04-29
2324,4771,2005-05-09
2325,5734,2009-07-09
2326,4308,2003-04-30
2327,4310,2003-05-02
2328,5735,2009-07-10
2329,2236,1994-05-02
2330,5736,2009-07-13
2331,5737,2009-07-14
2332,3696,2000-10-02
2333,5738,2009-07-15
2334,3698,2000-10-04
2335,4626,2004-10-18
2336,4772,2005-05-10
2337,5739,2009-07-16
2338,3699,2000-10-05
2339,5740,2009-07-17
2340,3700,2000-10-06
2341,5741,2009-07-20
2342,3757,2000-12-26
2343,5742,2009-07-21
2344,3756,2000-12-25
2345,5743,2009-07-22
2346,5744,2009-07-23
2347,4773,2005-05-11
2348,5745,2009-07-24
2349,3758,2000-12-27
2350,3759,2000-12-28
2351,3760,2000-12-29
2352,3185,1998-06-05
2353,4519,2004-04-08
2354,3090,1998-01-23
2355,606,1987-04-06
2356,607,1987-04-07
2357,4398,2003-10-22
2358,4774,2005-05-12
2359,2631,1996-01-29
2360,4399,2003-10-23
2361,4394,2003-10-16
2362,4395,2003-10-17
2363,4411,2003-11-10
2364,4417,2003-11-18
2365,4396,2003-10-20
2366,4397,2003-10-21
2367,4388,2003-10-08
2368,4389,2003-10-09
2369,4775,2005-05-13
2370,4390,2003-10-10
2371,4391,2003-10-13
2372,4392,2003-10-14
2373,4451,2004-01-05
2374,4452,2004-01-06
2375,5746,2009-09-14
2376,4453,2004-01-07
2377,5747,2009-09-15
2378,4454,2004-01-08
2379,5748,2009-09-16
2380,4776,2005-05-16
2381,4455,2004-01-09
2382,5749,2009-09-17
2383,4456,2004-01-12
2384,5750,2009-09-18
2385,4458,2004-01-14
2386,5751,2009-09-21
2387,5752,2009-09-22
2388,4514,2004-04-01
2389,5753,2009-09-23
2390,4515,2004-04-02
2391,1740,1992-03-06
2392,5754,2009-09-24
2393,5755,2009-09-25
2394,5756,2009-09-28
2395,5757,2009-09-29
2396,4516,2004-04-05
2397,5758,2009-09-30
2398,4517,2004-04-06
2399,4518,2004-04-07
2400,5759,2009-10-01
2401,5760,2009-10-02
2402,1739,1992-03-05
2403,4520,2004-04-09
2404,5761,2009-10-05
2405,4521,2004-04-12
2406,4522,2004-04-13
2407,5762,2009-10-06
2408,5763,2009-10-07
2409,4523,2004-04-14
2410,4524,2004-04-15
2411,5764,2009-10-08
2412,5765,2009-10-09
2413,1790,1992-05-15
2414,4525,2004-04-16
2415,5766,2009-10-12
2416,4526,2004-04-19
2417,5767,2009-10-13
2418,4527,2004-04-20
2419,4528,2004-04-21
2420,5768,2009-10-14
2421,4529,2004-04-22
2422,5769,2009-10-15
2423,5770,2009-10-16
2424,3725,2000-11-10
2425,4530,2004-04-23
2426,5771,2009-10-19
2427,4531,2004-04-26
2428,4532,2004-04-27
2429,5772,2009-10-20
2430,5773,2009-10-21
2431,4533,2004-04-28
2432,4534,2004-04-29
2433,4535,2004-04-30
2434,5774,2009-10-22
2435,1882,1992-11-10
2436,5775,2009-10-23
2437,4536,2004-05-03
2438,4537,2004-05-04
2439,5776,2009-10-26
2440,5777,2009-10-27
2441,5778,2009-10-28
2442,5779,2009-10-29
2443,5780,2009-10-30
2444,5781,2009-11-02
2445,4459,2004-01-15
2446,4627,2004-10-19
2447,1789,1992-05-14
2448,5782,2009-11-03
2449,5783,2009-11-04
2450,4460,2004-01-16
2451,5784,2009-11-05
2452,5785,2009-11-06
2453,4461,2004-01-19
2454,5786,2009-11-09
2455,4462,2004-01-20
2456,4463,2004-01-21
2457,5787,2009-11-10
2458,4777,2005-05-17
2459,5788,2009-11-11
2460,4464,2004-01-22
2461,5789,2009-11-12
2462,5790,2009-11-13
2463,4465,2004-01-23
2464,5791,2009-11-16
2465,4466,2004-01-26
2466,5792,2009-11-17
2467,4467,2004-01-27
2468,5793,2009-11-18
2469,4778,2005-05-18
2470,4468,2004-01-28
2471,4469,2004-01-29
2472,5794,2009-11-19
2473,5795,2009-11-20
2474,5796,2009-11-23
2475,4470,2004-01-30
2476,5797,2009-11-24
2477,5798,2009-11-25
2478,5799,2009-11-26
2479,5800,2009-11-27
2480,4779,2005-05-19
2481,4472,2004-02-03
2482,5801,2009-11-30
2483,5802,2009-12-01
2484,4473,2004-02-04
2485,5803,2009-12-02
2486,5804,2009-12-03
2487,4474,2004-02-05
2488,5805,2009-12-04
2489,4475,2004-02-06
2490,5806,2009-12-07
2491,4780,2005-05-20
2492,5807,2009-12-08
2493,4486,2004-02-23
2494,5808,2009-12-09
2495,4487,2004-02-24
2496,5809,2009-12-10
2497,4488,2004-02-25
2498,5810,2009-12-11
2499,4489,2004-02-26
2500,4490,2004-02-27
2501,5813,2009-12-16
2502,3949,2001-11-01
2503,5814,2009-12-17
2504,4491,2004-03-01
2505,5815,2009-12-18
2506,5811,2009-12-14
2507,5812,2009-12-15
2508,5816,2009-12-21
2509,5817,2009-12-22
2510,5819,2009-12-24
2511,5818,2009-12-23
2512,5820,2009-12-25
2513,3950,2001-11-02
2514,4492,2004-03-02
2515,5821,2009-12-28
2516,4493,2004-03-03
2517,5822,2009-12-29
2518,5823,2009-12-30
2519,5824,2009-12-31
2520,5825,2010-01-01
2521,4494,2004-03-04
2522,5826,2010-01-04
2523,5827,2010-01-05
2524,3948,2001-10-31
2525,4495,2004-03-05
2526,5828,2010-01-06
2527,4496,2004-03-08
2528,5829,2010-01-07
2529,5830,2010-01-08
2530,5831,2010-01-11
2531,4497,2004-03-09
2532,5832,2010-01-12
2533,4498,2004-03-10
2534,5833,2010-01-13
2535,4781,2005-05-23
2536,5834,2010-01-14
2537,4499,2004-03-11
2538,5835,2010-01-15
2539,5836,2010-01-18
2540,4500,2004-03-12
2541,5837,2010-01-19
2542,4501,2004-03-15
2543,5838,2010-01-20
2544,5839,2010-01-21
2545,4502,2004-03-16
2546,4782,2005-05-24
2547,5840,2010-01-22
2548,5841,2010-01-25
2549,4503,2004-03-17
2550,5842,2010-01-26
2551,4504,2004-03-18
2552,5843,2010-01-27
2553,5844,2010-01-28
2554,4505,2004-03-19
2555,5845,2010-01-29
2556,4506,2004-03-22
2557,4628,2004-10-20
2558,4783,2005-05-25
2559,5846,2010-02-01
2560,5847,2010-02-02
2561,4507,2004-03-23
2562,5848,2010-02-03
2563,4508,2004-03-24
2564,5849,2010-02-04
2565,5850,2010-02-05
2566,5851,2010-02-08
2567,4509,2004-03-25
2568,5852,2010-02-09
2569,1175,1989-10-13
2570,4510,2004-03-26
2571,5853,2010-02-10
2572,5854,2010-02-11
2573,4511,2004-03-29
2574,5855,2010-02-12
2575,4512,2004-03-30
2576,4513,2004-03-31
2577,5856,2010-02-15
2578,5857,2010-02-16
2579,5858,2010-02-17
2580,1881,1992-11-09
2581,4367,2003-09-09
2582,5859,2010-02-18
2583,5860,2010-02-19
2584,5861,2010-02-22
2585,4368,2003-09-10
2586,5862,2010-02-23
2587,4369,2003-09-11
2588,5863,2010-02-24
2589,5864,2010-02-25
2590,5865,2010-02-26
2591,1883,1992-11-11
2592,1873,1992-10-28
2593,5866,2010-03-01
2594,5867,2010-03-02
2595,5868,2010-03-03
2596,5869,2010-03-04
2597,5870,2010-03-05
2598,1874,1992-10-29
2599,5871,2010-03-08
2600,5872,2010-03-09
2601,5873,2010-03-10
2602,4784,2005-05-26
2603,5874,2010-03-11
2604,5875,2010-03-12
2605,4380,2003-09-26
2606,5876,2010-03-15
2607,5877,2010-03-16
2608,5878,2010-03-17
2609,5879,2010-03-18
2610,5880,2010-03-19
2611,5881,2010-03-22
2612,5882,2010-03-23
2613,1885,1992-11-13
2614,5883,2010-03-24
2615,5884,2010-03-25
2616,5885,2010-03-26
2617,5886,2010-03-29
2618,5887,2010-03-30
2619,5888,2010-03-31
2620,5889,2010-04-01
2621,5890,2010-04-02
2622,5891,2010-04-05
2623,5892,2010-04-06
2624,1945,1993-02-05
2625,5893,2010-04-07
2626,5894,2010-04-08
2627,5895,2010-04-09
2628,5896,2010-04-12
2629,5897,2010-04-13
2630,5898,2010-04-14
2631,5899,2010-04-15
2632,5900,2010-04-16
2633,5901,2010-04-19
2634,5902,2010-04-20
2635,4785,2005-05-27
2636,5903,2010-04-21
2637,5904,2010-04-22
2638,5905,2010-04-23
2639,1984,1993-04-01
2640,1985,1993-04-02
2641,5906,2010-04-26
2642,5907,2010-04-27
2643,446,1986-05-26
2644,5908,2010-04-28
2645,5909,2010-04-29
2646,9,1984-09-20
2647,5910,2010-04-30
2648,5911,2010-05-03
2649,1983,1993-03-31
2650,5912,2010-05-04
2651,5914,2010-05-06
2652,5913,2010-05-05
2653,5915,2010-05-07
2654,5916,2010-05-10
2655,5917,2010-05-11
2656,5918,2010-05-12
2657,10,1984-09-21
2658,5919,2010-05-13
2659,5920,2010-05-14
2660,5921,2010-05-17
2661,5922,2010-05-18
2662,5923,2010-05-19
2663,5924,2010-05-20
2664,5925,2010-05-21
2665,5926,2010-05-24
2666,5927,2010-05-25
2667,5928,2010-05-26
2668,4629,2004-10-21
2669,11,1984-09-24
2670,5929,2010-05-27
2671,5930,2010-05-28
2672,5931,2010-05-31
2673,5932,2010-06-01
2674,5933,2010-06-02
2675,5934,2010-06-03
2676,5935,2010-06-04
2677,5936,2010-06-07
2678,5937,2010-06-08
2679,839,1988-04-07
2680,12,1984-09-25
2681,5938,2010-06-09
2682,5939,2010-06-10
2683,5940,2010-06-11
2684,5941,2010-06-14
2685,5942,2010-06-15
2686,5943,2010-06-16
2687,5944,2010-06-17
2688,5945,2010-06-18
2689,5946,2010-06-21
2690,5947,2010-06-22
2691,4079,2002-05-02
2692,5948,2010-06-23
2693,5949,2010-06-24
2694,5950,2010-06-25
2695,5951,2010-06-28
2696,5952,2010-06-29
2697,5953,2010-06-30
2698,5954,2010-07-01
2699,5955,2010-07-02
2700,5956,2010-07-05
2701,2758,1996-09-04
2702,1888,1992-11-18
2703,5957,2010-07-06
2704,5958,2010-07-07
2705,5959,2010-07-08
2706,5960,2010-07-09
2707,5961,2010-07-12
2708,5962,2010-07-13
2709,538,1986-12-31
2710,5963,2010-07-14
2711,5964,2010-07-15
2712,5965,2010-07-16
2713,13,1984-09-26
2714,5966,2010-07-19
2715,5967,2010-07-20
2716,5968,2010-07-21
2717,5969,2010-07-22
2718,5970,2010-07-23
2719,5971,2010-07-26
2720,5972,2010-07-27
2721,5974,2010-07-29
2722,5975,2010-07-30
2723,5973,2010-07-28
2724,14,1984-09-27
2725,897,1988-06-28
2726,902,1988-07-05
2727,1376,1990-09-03
2728,2341,1994-11-07
2729,484,1986-10-16
2730,663,1987-06-24
2731,2595,1995-12-08
2732,2378,1994-12-28
2733,5976,2010-09-13
2734,5977,2010-09-14
2735,4786,2005-05-30
2736,5978,2010-09-15
2737,5979,2010-09-16
2738,5980,2010-09-17
2739,5981,2010-09-20
2740,5982,2010-09-21
2741,5983,2010-09-22
2742,5985,2010-09-24
2743,5984,2010-09-23
2744,5986,2010-09-27
2745,5987,2010-09-28
2746,56,1984-11-26
2747,5988,2010-09-29
2748,5989,2010-09-30
2749,5990,2010-10-01
2750,5991,2010-10-04
2751,5992,2010-10-05
2752,5993,2010-10-06
2753,5994,2010-10-07
2754,5995,2010-10-08
2755,5996,2010-10-11
2756,5997,2010-10-12
2757,57,1984-11-27
2758,5998,2010-10-13
2759,5999,2010-10-14
2760,6000,2010-10-15
2761,6001,2010-10-18
2762,6002,2010-10-19
2763,6003,2010-10-20
2764,6004,2010-10-21
2765,6005,2010-10-22
2766,6006,2010-10-25
2767,6007,2010-10-26
2768,1147,1989-09-05
2769,6008,2010-10-27
2770,6009,2010-10-28
2771,6010,2010-10-29
2772,6011,2010-11-01
2773,6012,2010-11-02
2774,6013,2010-11-03
2775,6015,2010-11-05
2776,6014,2010-11-04
2777,6016,2010-11-08
2778,6017,2010-11-09
2779,4630,2004-10-22
2780,4787,2005-05-31
2781,6018,2010-11-10
2782,482,1986-10-14
2783,6019,2010-11-11
2784,6020,2010-11-12
2785,6021,2010-11-15
2786,6022,2010-11-16
2787,6024,2010-11-18
2788,6023,2010-11-17
2789,6025,2010-11-19
2790,2821,1996-12-02
2791,1150,1989-09-08
2792,6026,2010-11-22
2793,6027,2010-11-23
2794,3012,1997-10-07
2795,6028,2010-11-24
2796,3013,1997-10-08
2797,6030,2010-11-26
2798,6029,2010-11-25
2799,6031,2010-11-29
2800,6032,2010-11-30
2801,6033,2010-12-01
2802,58,1984-11-28
2803,6034,2010-12-02
2804,6035,2010-12-03
2805,6036,2010-12-06
2806,6037,2010-12-07
2807,6038,2010-12-08
2808,6039,2010-12-09
2809,6040,2010-12-10
2810,6041,2010-12-13
2811,6042,2010-12-14
2812,6043,2010-12-15
2813,59,1984-11-29
2814,6044,2010-12-16
2815,6045,2010-12-17
2816,6046,2010-12-20
2817,6047,2010-12-21
2818,6048,2010-12-22
2819,6049,2010-12-23
2820,6050,2010-12-24
2821,6051,2010-12-27
2822,6052,2010-12-28
2823,6055,2010-12-31
2824,61,1984-12-03
2825,6053,2010-12-29
2826,6054,2010-12-30
2827,6056,2011-01-03
2828,6057,2011-01-04
2829,6058,2011-01-05
2830,6060,2011-01-07
2831,6059,2011-01-06
2832,6062,2011-01-11
2833,6061,2011-01-10
2834,6063,2011-01-12
2835,62,1984-12-04
2836,6065,2011-01-14
2837,6064,2011-01-13
2838,2757,1996-09-03
2839,6066,2011-01-17
2840,6067,2011-01-18
2841,6068,2011-01-19
2842,6069,2011-01-20
2843,6070,2011-01-21
2844,6071,2011-01-24
2845,6072,2011-01-25
2846,63,1984-12-05
2847,6073,2011-01-26
2848,6075,2011-01-28
2849,6074,2011-01-27
2850,6076,2011-01-31
2851,6077,2011-02-01
2852,6078,2011-02-02
2853,6080,2011-02-04
2854,6079,2011-02-03
2855,528,1986-12-17
2856,6081,2011-02-07
2857,4788,2005-06-01
2858,6082,2011-02-08
2859,6083,2011-02-09
2860,6084,2011-02-10
2861,1002,1989-01-03
2862,6085,2011-02-11
2863,6086,2011-02-14
2864,6087,2011-02-15
2865,6088,2011-02-16
2866,6089,2011-02-17
2867,6090,2011-02-18
2868,1158,1989-09-20
2869,6091,2011-02-21
2870,6092,2011-02-22
2871,6093,2011-02-23
2872,6094,2011-02-24
2873,6095,2011-02-25
2874,958,1988-11-02
2875,6096,2011-02-28
2876,6097,2011-03-01
2877,6098,2011-03-02
2878,6100,2011-03-04
2879,64,1984-12-06
2880,6099,2011-03-03
2881,6102,2011-03-08
2882,6101,2011-03-07
2883,6103,2011-03-09
2884,6104,2011-03-10
2885,2039,1993-06-17
2886,6105,2011-03-11
2887,6106,2011-03-14
2888,6107,2011-03-15
2889,6108,2011-03-16
2890,4631,2004-10-25
2891,65,1984-12-07
2892,6109,2011-03-17
2893,4370,2003-09-12
2894,6110,2011-03-18
2895,1214,1989-12-07
2896,6111,2011-03-21
2897,6112,2011-03-22
2898,6113,2011-03-23
2899,6114,2011-03-24
2900,6115,2011-03-25
2901,6116,2011-03-28
2902,66,1984-12-10
2903,6117,2011-03-29
2904,6118,2011-03-30
2905,6120,2011-04-01
2906,6119,2011-03-31
2907,6121,2011-04-04
2908,6122,2011-04-05
2909,6123,2011-04-06
2910,6124,2011-04-07
2911,6125,2011-04-08
2912,6126,2011-04-11
2913,67,1984-12-11
2914,6127,2011-04-12
2915,6128,2011-04-13
2916,6129,2011-04-14
2917,6130,2011-04-15
2918,6131,2011-04-18
2919,2143,1993-12-22
2920,6132,2011-04-19
2921,6133,2011-04-20
2922,6134,2011-04-21
2923,6135,2011-04-22
2924,68,1984-12-12
2925,6136,2011-04-25
2926,6137,2011-04-26
2927,6138,2011-04-27
2928,6140,2011-04-29
2929,6139,2011-04-28
2930,6141,2011-05-02
2931,6142,2011-05-03
2932,6143,2011-05-04
2933,6145,2011-05-06
2934,6144,2011-05-05
2935,1162,1989-09-26
2936,6146,2011-05-09
2937,6147,2011-05-10
2938,6148,2011-05-11
2939,6149,2011-05-12
2940,6150,2011-05-13
2941,6151,2011-05-16
2942,6152,2011-05-17
2943,6153,2011-05-18
2944,6154,2011-05-19
2945,6155,2011-05-20
2946,4139,2002-09-05
2947,6156,2011-05-23
2948,6157,2011-05-24
2949,6158,2011-05-25
2950,6160,2011-05-27
2951,6159,2011-05-26
2952,6161,2011-05-30
2953,6162,2011-05-31
2954,6163,2011-06-01
2955,6164,2011-06-02
2956,6165,2011-06-03
2957,4789,2005-06-02
2958,6166,2011-06-06
2959,6167,2011-06-07
2960,6168,2011-06-08
2961,6169,2011-06-09
2962,6170,2011-06-10
2963,501,1986-11-10
2964,503,1986-11-12
2965,6172,2011-06-14
2966,6171,2011-06-13
2967,6173,2011-06-15
2968,4140,2002-09-06
2969,504,1986-11-13
2970,505,1986-11-14
2971,6174,2011-06-16
2972,6175,2011-06-17
2973,506,1986-11-17
2974,6176,2011-06-20
2975,507,1986-11-18
2976,6177,2011-06-21
2977,6178,2011-06-22
2978,1655,1991-11-08
2979,110,1985-02-08
2980,1656,1991-11-11
2981,1657,1991-11-12
2982,6180,2011-06-24
2983,1658,1991-11-13
2984,6179,2011-06-23
2985,6181,2011-06-27
2986,6182,2011-06-28
2987,6183,2011-06-29
2988,6184,2011-06-30
2989,6185,2011-07-01
2990,1164,1989-09-28
2991,6186,2011-07-04
2992,6187,2011-07-05
2993,6188,2011-07-06
2994,6189,2011-07-07
2995,6190,2011-07-08
2996,6191,2011-07-11
2997,6192,2011-07-12
2998,6193,2011-07-13
2999,6195,2011-07-15
3000,6194,2011-07-14
3001,4632,2004-10-26
3002,4790,2005-06-03
3003,6196,2011-07-18
3004,6197,2011-07-19
3005,6198,2011-07-20
3006,1237,1990-01-09
3007,6199,2011-07-21
3008,1238,1990-01-10
3009,6200,2011-07-22
3010,6201,2011-07-25
3011,6202,2011-07-26
3012,6203,2011-07-27
3013,2815,1996-11-22
3014,3203,1998-07-01
3015,980,1988-12-02
3016,6204,2011-07-28
3017,6205,2011-07-29
3018,6206,2011-09-19
3019,6207,2011-09-20
3020,6208,2011-09-21
3021,6210,2011-09-23
3022,6209,2011-09-22
3023,6211,2011-09-26
3024,2817,1996-11-26
3025,6212,2011-09-27
3026,6213,2011-09-28
3027,6214,2011-09-29
3028,6215,2011-09-30
3029,6216,2011-10-03
3030,6217,2011-10-04
3031,6218,2011-10-05
3032,1799,1992-05-28
3033,1800,1992-05-29
3034,6220,2011-10-07
3035,2339,1994-11-03
3036,1905,1992-12-11
3037,1906,1992-12-14
3038,1907,1992-12-15
3039,6221,2011-10-10
3040,6222,2011-10-11
3041,6219,2011-10-06
3042,6223,2011-10-12
3043,6224,2011-10-13
3044,6225,2011-10-14
3045,6226,2011-10-17
3046,2340,1994-11-04
3047,6227,2011-10-18
3048,6228,2011-10-19
3049,6229,2011-10-20
3050,6230,2011-10-21
3051,6231,2011-10-24
3052,6232,2011-10-25
3053,6233,2011-10-26
3054,6234,2011-10-27
3055,6235,2011-10-28
3056,6236,2011-10-31
3057,1170,1989-10-06
3058,6237,2011-11-01
3059,6238,2011-11-02
3060,6239,2011-11-03
3061,6240,2011-11-04
3062,6241,2011-11-07
3063,6243,2011-11-09
3064,6242,2011-11-08
3065,6245,2011-11-11
3066,6244,2011-11-10
3067,6246,2011-11-14
3068,2816,1996-11-25
3069,6247,2011-11-15
3070,6248,2011-11-16
3071,6249,2011-11-17
3072,6250,2011-11-18
3073,6251,2011-11-21
3074,6252,2011-11-22
3075,6253,2011-11-23
3076,6255,2011-11-25
3077,6254,2011-11-24
3078,6256,2011-11-28
3079,4791,2005-06-06
3080,6257,2011-11-29
3081,6258,2011-11-30
3082,6260,2011-12-02
3083,6259,2011-12-01
3084,6261,2011-12-05
3085,6262,2011-12-06
3086,1177,1989-10-17
3087,6263,2011-12-07
3088,6264,2011-12-08
3089,6265,2011-12-09
3090,4792,2005-06-07
3091,6266,2011-12-12
3092,6267,2011-12-13
3093,6268,2011-12-14
3094,6269,2011-12-15
3095,6270,2011-12-16
3096,1908,1992-12-16
3097,6271,2011-12-19
3098,6272,2011-12-20
3099,6273,2011-12-21
3100,6274,2011-12-22
3101,4793,2005-06-08
3102,6275,2011-12-23
3103,6276,2011-12-26
3104,6277,2011-12-27
3105,6278,2011-12-28
3106,1178,1989-10-18
3107,6280,2011-12-30
3108,6279,2011-12-29
3109,6281,2012-01-02
3110,6282,2012-01-03
3111,6283,2012-01-04
3112,4633,2004-10-27
3113,1185,1989-10-27
3114,6284,2012-01-05
3115,6285,2012-01-06
3116,6286,2012-01-09
3117,6287,2012-01-10
3118,6288,2012-01-11
3119,6290,2012-01-13
3120,6291,2012-01-16
3121,6289,2012-01-12
3122,6292,2012-01-17
3123,6293,2012-01-18
3124,4794,2005-06-09
3125,6294,2012-01-19
3126,6295,2012-01-20
3127,6296,2012-01-23
3128,6297,2012-01-24
3129,6298,2012-01-25
3130,6299,2012-01-26
3131,6300,2012-01-27
3132,6302,2012-01-31
3133,6301,2012-01-30
3134,6303,2012-02-01
3135,4795,2005-06-10
3136,6304,2012-02-02
3137,6305,2012-02-03
3138,6306,2012-02-06
3139,6307,2012-02-07
3140,6308,2012-02-08
3141,6309,2012-02-09
3142,6310,2012-02-10
3143,6311,2012-02-13
3144,6312,2012-02-14
3145,6313,2012-02-15
3146,2811,1996-11-18
3147,6315,2012-02-17
3148,6314,2012-02-16
3149,6316,2012-02-20
3150,6317,2012-02-21
3151,6318,2012-02-22
3152,6319,2012-02-23
3153,6320,2012-02-24
3154,6321,2012-02-27
3155,6322,2012-02-28
3156,6323,2012-02-29
3157,2814,1996-11-21
3158,6325,2012-03-02
3159,6324,2012-03-01
3160,6333,2012-03-14
3161,6326,2012-03-05
3162,6327,2012-03-06
3163,6328,2012-03-07
3164,6330,2012-03-09
3165,6329,2012-03-08
3166,6331,2012-03-12
3167,6332,2012-03-13
3168,3899,2001-07-12
3169,6334,2012-03-15
3170,6335,2012-03-16
3171,6336,2012-03-19
3172,6337,2012-03-20
3173,6338,2012-03-21
3174,6339,2012-03-22
3175,6340,2012-03-23
3176,6341,2012-03-26
3177,6342,2012-03-27
3178,6343,2012-03-28
3179,2812,1996-11-19
3180,6344,2012-03-29
3181,6345,2012-03-30
3182,6346,2012-04-02
3183,6347,2012-04-03
3184,6348,2012-04-04
3185,6349,2012-04-05
3186,6350,2012-04-06
3187,6351,2012-04-09
3188,6352,2012-04-10
3189,6353,2012-04-11
3190,4796,2005-06-13
3191,6354,2012-04-12
3192,6355,2012-04-13
3193,2769,1996-09-19
3194,6356,2012-04-16
3195,6357,2012-04-17
3196,6358,2012-04-18
3197,2770,1996-09-20
3198,6360,2012-04-20
3199,6359,2012-04-19
3200,6361,2012-04-23
3201,4797,2005-06-14
3202,6362,2012-04-24
3203,2771,1996-09-23
3204,6363,2012-04-25
3205,6364,2012-04-26
3206,6365,2012-04-27
3207,6367,2012-05-01
3208,6366,2012-04-30
3209,6368,2012-05-02
3210,6369,2012-05-03
3211,6370,2012-05-04
3212,2813,1996-11-20
3213,6371,2012-05-07
3214,6372,2012-05-08
3215,6373,2012-05-09
3216,6375,2012-05-11
3217,6374,2012-05-10
3218,6376,2012-05-14
3219,6377,2012-05-15
3220,6378,2012-05-16
3221,6380,2012-05-18
3222,6381,2012-05-21
3223,4634,2004-10-28
3224,4798,2005-06-15
3225,6382,2012-05-22
3226,6379,2012-05-17
3227,6383,2012-05-23
3228,6384,2012-05-24
3229,6385,2012-05-25
3230,6386,2012-05-28
3231,6387,2012-05-29
3232,6388,2012-05-30
3233,6389,2012-05-31
3234,6390,2012-06-01
3235,1190,1989-11-03
3236,6391,2012-06-04
3237,6392,2012-06-05
3238,6393,2012-06-06
3239,6395,2012-06-08
3240,6394,2012-06-07
3241,6396,2012-06-11
3242,6397,2012-06-12
3243,6398,2012-06-13
3244,6400,2012-06-15
3245,6401,2012-06-18
3246,1191,1989-11-06
3247,6399,2012-06-14
3248,6402,2012-06-19
3249,6403,2012-06-20
3250,6404,2012-06-21
3251,6405,2012-06-22
3252,6406,2012-06-25
3253,6407,2012-06-26
3254,6408,2012-06-27
3255,3176,1998-05-25
3256,6409,2012-06-28
3257,3909,2001-09-06
3258,6410,2012-06-29
3259,2864,1997-01-30
3260,6411,2012-07-02
3261,6412,2012-07-03
3262,480,1986-10-10
3263,6413,2012-07-04
3264,2877,1997-02-18
3265,6415,2012-07-06
3266,6416,2012-07-09
3267,6414,2012-07-05
3268,4799,2005-06-16
3269,478,1986-10-08
3270,2878,1997-02-19
3271,6417,2012-07-10
3272,563,1987-02-04
3273,6418,2012-07-11
3274,6419,2012-07-12
3275,6420,2012-07-13
3276,1748,1992-03-18
3277,6421,2012-07-16
3278,2786,1996-10-14
3279,1192,1989-11-07
3280,6422,2012-07-17
3281,2528,1995-09-06
3282,328,1985-12-11
3283,6423,2012-07-18
3284,2112,1993-11-09
3285,2765,1996-09-13
3286,6424,2012-07-19
3287,6426,2012-07-23
3288,6425,2012-07-20
3289,6427,2012-07-24
3290,3190,1998-06-12
3291,1765,1992-04-10
3292,6428,2012-07-25
3293,2334,1994-10-27
3294,6430,2012-07-27
3295,6431,2012-07-30
3296,6432,2012-07-31
3297,6433,2012-08-01
3298,6435,2012-08-03
3299,6429,2012-07-26
3300,6434,2012-08-02
3301,4800,2005-06-17
3302,561,1987-02-02
3303,6436,2012-09-17
3304,6437,2012-09-18
3305,6438,2012-09-19
3306,6439,2012-09-20
3307,6440,2012-09-21
3308,6441,2012-09-24
